TRIP_ID,CALL_TYPE,ORIGIN_CALL,ORIGIN_STAND,TAXI_ID,TIMESTAMP,DAY_TYPE,POLYLINE,Destination Latitude,Destination Longitude,Place ID,Place Name,Number of Places Passed By
1.37e+18,B,,7.0,20000179,1372675085,A,"[[-8.605728, 41.153598], [-8.605782, 41.153571], [-8.606403, 41.153562], [-8.606763, 41.153544], [-8.606727, 41.153607], [-8.606709, 41.153598], [-8.606745, 41.153526], [-8.606727, 41.153553], [-8.606727, 41.15358], [-8.607258, 41.153562], [-8.609193, 41.15358], [-8.61129, 41.153616], [-8.611974, 41.15367], [-8.612073, 41.154309], [-8.612658, 41.155155], [-8.613945, 41.155416], [-8.61633, 41.155812], [-8.61759, 41.156028], [-8.61777, 41.156055], [-8.619192, 41.156289], [-8.619732, 41.156325], [-8.6202, 41.156388]]",41.156388,-8.6202,51,Ramada Alta,22
1.37e+18,B,,47.0,20000007,1372675335,A,"[[-8.654805, 41.17356], [-8.654895, 41.173434], [-8.654868, 41.173425], [-8.654895, 41.173362], [-8.655561, 41.172489], [-8.656371, 41.171535], [-8.656731, 41.171112], [-8.65674, 41.171112], [-8.655948, 41.170518], [-8.653491, 41.169474], [-8.650665, 41.168943], [-8.648937, 41.170005], [-8.647416, 41.170329], [-8.645985, 41.169339], [-8.645481, 41.169555], [-8.645319, 41.169537], [-8.644122, 41.168691], [-8.641593, 41.166693], [-8.638857, 41.164677], [-8.638137, 41.164605], [-8.638029, 41.164596], [-8.6364, 41.164308], [-8.634114, 41.163543], [-8.633043, 41.162724], [-8.632512, 41.162103], [-8.630685, 41.162886], [-8.628624, 41.163588], [-8.628345, 41.163561], [-8.627859, 41.163516], [-8.625879, 41.163399], [-8.624556, 41.163309], [-8.622675, 41.162958], [-8.620569, 41.162679], [-8.61858, 41.162562], [-8.616978, 41.162427], [-8.616888, 41.162418], [-8.616825, 41.162418], [-8.615007, 41.162157], [-8.614386, 41.162067], [-8.613585, 41.161968], [-8.613522, 41.161986], [-8.61354, 41.162004], [-8.613585, 41.16204], [-8.612568, 41.161914]]",41.161914,-8.612568,63,Santa Maria,44
1.37e+18,B,,19.0,20000463,1372674262,A,"[[-8.605737, 41.153535], [-8.605719, 41.153553], [-8.606025, 41.153481], [-8.60607, 41.153472], [-8.60643, 41.153445], [-8.606223, 41.152401], [-8.60715, 41.151411], [-8.607618, 41.150385], [-8.607582, 41.150385], [-8.607564, 41.150394], [-8.607609, 41.150205], [-8.608536, 41.150376], [-8.610057, 41.150727], [-8.609778, 41.151177], [-8.609652, 41.15169], [-8.609841, 41.15187], [-8.609859, 41.15187], [-8.610291, 41.151672], [-8.610795, 41.150907], [-8.610867, 41.150664], [-8.611011, 41.150331], [-8.611128, 41.14836], [-8.611038, 41.148225], [-8.610984, 41.147919], [-8.612235, 41.147937], [-8.62191, 41.147541], [-8.62227, 41.14764], [-8.622279, 41.147649], [-8.623251, 41.147964], [-8.624601, 41.148396], [-8.625033, 41.14863], [-8.625267, 41.148747], [-8.624682, 41.149422]]",41.149422,-8.624682,44,Palácio,33
1.37e+18,A,18784.0,,20000653,1372675872,A,"[[-8.61831, 41.165073], [-8.618337, 41.165064], [-8.618346, 41.165055], [-8.618103, 41.165145], [-8.617311, 41.165082], [-8.617284, 41.164461], [-8.617455, 41.163642], [-8.61885, 41.163678], [-8.620497, 41.163876], [-8.620488, 41.163876], [-8.620479, 41.163867], [-8.620479, 41.163858], [-8.620803, 41.163561], [-8.620965, 41.162274], [-8.621127, 41.160717], [-8.622297, 41.16042], [-8.623206, 41.160276], [-8.624484, 41.159898], [-8.624511, 41.159916], [-8.624538, 41.159907], [-8.624331, 41.159016], [-8.623503, 41.158134], [-8.623737, 41.157369], [-8.624079, 41.15709], [-8.624736, 41.157171], [-8.624691, 41.157162], [-8.624691, 41.157162], [-8.624979, 41.156793], [-8.625168, 41.156298], [-8.625393, 41.15556], [-8.62614, 41.155686], [-8.626455, 41.155875], [-8.626428, 41.155911], [-8.626347, 41.156145], [-8.626248, 41.15628], [-8.626239, 41.156325], [-8.626257, 41.15637], [-8.626311, 41.156415], [-8.626329, 41.156442], [-8.626293, 41.156415], [-8.626221, 41.15637], [-8.626176, 41.156334]]",41.156334,-8.626176,32,H. Militar,42
1.37e+18,B,,15.0,20000594,1372671737,A,"[[-8.585676, 41.148567], [-8.585685, 41.148576], [-8.58573, 41.148684], [-8.58573, 41.148792], [-8.585784, 41.148954], [-8.586414, 41.14899], [-8.587602, 41.14926], [-8.588799, 41.149674], [-8.590383, 41.15007], [-8.592318, 41.150556], [-8.593308, 41.150772], [-8.593425, 41.150826], [-8.592669, 41.151348], [-8.591598, 41.152941], [-8.591112, 41.154084], [-8.591121, 41.155326], [-8.590878, 41.155578], [-8.588511, 41.155551], [-8.585307, 41.155551], [-8.583651, 41.155956], [-8.580762, 41.156145], [-8.578539, 41.15628], [-8.578584, 41.157558], [-8.578575, 41.158962], [-8.577513, 41.159763], [-8.576307, 41.16015], [-8.576217, 41.160186], [-8.574579, 41.160528], [-8.573238, 41.161185], [-8.572815, 41.161491], [-8.5716, 41.161959], [-8.570331, 41.16312], [-8.570322, 41.16393], [-8.5707, 41.164623], [-8.571141, 41.165181], [-8.570574, 41.165946], [-8.569521, 41.166189], [-8.567307, 41.166369], [-8.565183, 41.166891], [-8.563104, 41.167638], [-8.562294, 41.166855], [-8.560332, 41.166261], [-8.559, 41.167269], [-8.557857, 41.168007], [-8.55684, 41.168565], [-8.555391, 41.168745], [-8.553024, 41.168925], [-8.550927, 41.16816], [-8.548614, 41.167125], [-8.546697, 41.166333], [-8.545419, 41.165865], [-8.544042, 41.165397], [-8.541873, 41.16465], [-8.540442, 41.164119], [-8.539875, 41.163948], [-8.538507, 41.16357], [-8.536419, 41.162832], [-8.534286, 41.161707], [-8.532522, 41.161302], [-8.531073, 41.160816], [-8.530227, 41.160411], [-8.52975, 41.160177], [-8.528994, 41.159862], [-8.528373, 41.160402], [-8.527833, 41.161986], [-8.52723, 41.163534], [-8.526537, 41.164461], [-8.526582, 41.164578], [-8.526645, 41.16456], [-8.52669, 41.164542], [-8.526699, 41.164533]]",41.164533,-8.526699,55,São Roque,71
1.37e+18,B,,15.0,20000576,1372672303,A,"[[-8.585775, 41.148603], [-8.585811, 41.148612], [-8.585748, 41.148711], [-8.585757, 41.14872], [-8.585748, 41.148909], [-8.585838, 41.148954], [-8.586369, 41.148945], [-8.586261, 41.148432], [-8.586711, 41.147649], [-8.587152, 41.147307], [-8.58582, 41.146947], [-8.58402, 41.146083], [-8.582895, 41.145075], [-8.581383, 41.144832], [-8.579448, 41.14575], [-8.578872, 41.146002], [-8.580096, 41.146875], [-8.579259, 41.148396], [-8.579061, 41.150826], [-8.582031, 41.153562], [-8.582994, 41.157369], [-8.581473, 41.161176], [-8.582076, 41.164308], [-8.583822, 41.166387], [-8.587197, 41.167179], [-8.590752, 41.169249], [-8.593668, 41.171193], [-8.596872, 41.171841], [-8.600553, 41.171319], [-8.603622, 41.171859], [-8.605017, 41.172894], [-8.605719, 41.173371], [-8.605746, 41.173335], [-8.605854, 41.17374], [-8.606619, 41.17482], [-8.608194, 41.175351], [-8.60805, 41.176431], [-8.608392, 41.177097], [-8.609148, 41.177997], [-8.609274, 41.179716], [-8.609346, 41.181498], [-8.609418, 41.182992], [-8.609445, 41.18418], [-8.609445, 41.184225], [-8.609454, 41.184225], [-8.609211, 41.184531], [-8.607294, 41.184576], [-8.605062, 41.184045], [-8.603676, 41.18373], [-8.603982, 41.182803], [-8.604126, 41.182605], [-8.604162, 41.182596]]",41.182596,-8.604162,33,H. São João,52
1.37e+18,B,,56.0,20000242,1372676346,A,"[[-8.591283, 41.162724], [-8.591256, 41.162697], [-8.591058, 41.162562], [-8.591454, 41.161905], [-8.591949, 41.161203], [-8.591967, 41.161194], [-8.591967, 41.161194], [-8.592165, 41.160672], [-8.592696, 41.159313], [-8.59338, 41.157828], [-8.593668, 41.15754], [-8.593776, 41.157522], [-8.593884, 41.157342], [-8.594334, 41.15619], [-8.59473, 41.155776], [-8.594955, 41.155686], [-8.595171, 41.155326], [-8.595153, 41.155263], [-8.595351, 41.154417], [-8.596413, 41.153139], [-8.596683, 41.152851], [-8.596953, 41.152158], [-8.597934, 41.150673], [-8.599302, 41.149539], [-8.598537, 41.148594], [-8.598393, 41.148333], [-8.597547, 41.14872], [-8.596602, 41.149314], [-8.595315, 41.150097], [-8.594928, 41.150493], [-8.59365, 41.150844], [-8.591301, 41.150142], [-8.589177, 41.149539], [-8.587008, 41.148936], [-8.586009, 41.148216], [-8.586216, 41.14782], [-8.586333, 41.14782], [-8.586387, 41.147784], [-8.586351, 41.147793], [-8.586279, 41.147775], [-8.586243, 41.14773], [-8.586252, 41.147721], [-8.586252, 41.147712], [-8.586288, 41.147757], [-8.586279, 41.147748], [-8.586225, 41.147694], [-8.58618, 41.147649], [-8.586162, 41.147649], [-8.586171, 41.147676], [-8.586162, 41.147667], [-8.586135, 41.147829], [-8.585982, 41.148729], [-8.58699, 41.14908], [-8.588799, 41.149611], [-8.590761, 41.150187], [-8.592669, 41.150745], [-8.593236, 41.150844], [-8.594118, 41.151618], [-8.59455, 41.152788], [-8.594856, 41.153715], [-8.595063, 41.155047], [-8.594757, 41.15574], [-8.594406, 41.156415], [-8.593659, 41.157666], [-8.593245, 41.158395], [-8.593119, 41.158548], [-8.594334, 41.158971], [-8.595756, 41.159493], [-8.595324, 41.159997], [-8.594163, 41.160384], [-8.594937, 41.160546], [-8.597115, 41.160834], [-8.599419, 41.161104], [-8.601723, 41.161428], [-8.603487, 41.161743], [-8.603703, 41.161761], [-8.604999, 41.161806], [-8.60715, 41.162022], [-8.609049, 41.162292], [-8.609355, 41.161662], [-8.609562, 41.16177]]",41.16177,-8.609562,63,Santa Maria,81
1.37e+18,B,,57.0,20000180,1372673332,A,"[[-8.611002, 41.145633], [-8.610903, 41.145849], [-8.610561, 41.146128], [-8.609823, 41.146614], [-8.608968, 41.147055], [-8.608932, 41.147136], [-8.608905, 41.147145], [-8.608554, 41.14791], [-8.607924, 41.148684], [-8.607366, 41.148549], [-8.606943, 41.148477], [-8.60661, 41.148378], [-8.606151, 41.148261], [-8.605926, 41.148126], [-8.605323, 41.147883], [-8.604666, 41.147757], [-8.60445, 41.147802], [-8.603604, 41.147631], [-8.603073, 41.147478], [-8.602965, 41.147388], [-8.601903, 41.147226], [-8.600697, 41.147586], [-8.599446, 41.148063], [-8.599266, 41.148054], [-8.598807, 41.148243], [-8.5977, 41.148846], [-8.596431, 41.149719], [-8.595045, 41.150502], [-8.594514, 41.150718], [-8.594496, 41.150718], [-8.594451, 41.150718], [-8.594406, 41.150709], [-8.593839, 41.150907], [-8.591535, 41.15025], [-8.588691, 41.149503], [-8.586288, 41.148846], [-8.585631, 41.148846], [-8.585811, 41.148828], [-8.585901, 41.148576], [-8.585901, 41.148549], [-8.585919, 41.148549], [-8.585928, 41.148576], [-8.585937, 41.148576], [-8.585946, 41.148576], [-8.585937, 41.148585], [-8.585928, 41.148594], [-8.585919, 41.148585], [-8.58591, 41.148585], [-8.58591, 41.148585], [-8.58591, 41.148594], [-8.58591, 41.148585], [-8.58591, 41.148576], [-8.585964, 41.14836], [-8.585964, 41.148315], [-8.585964, 41.148333], [-8.585946, 41.148342], [-8.585946, 41.148333], [-8.585946, 41.148333]]",41.148333,-8.585946,15,Campanhã,58
1.37e+18,A,12897.0,,20000676,1372675543,A,"[[-8.613207, 41.155569], [-8.613261, 41.15466], [-8.612766, 41.15367], [-8.610696, 41.153553], [-8.608104, 41.153481], [-8.607924, 41.153463], [-8.606988, 41.153454], [-8.606259, 41.152536], [-8.606781, 41.152266], [-8.607267, 41.151312], [-8.607141, 41.151096], [-8.607051, 41.150448], [-8.607321, 41.150187], [-8.60751, 41.149206], [-8.607879, 41.148522], [-8.607987, 41.148369]]",41.148369,-8.607987,27,D. João I,16
1.37e+18,C,,,20000159,1372675737,A,"[[-8.61642, 41.147163], [-8.616375, 41.147136], [-8.616582, 41.147163], [-8.617698, 41.147154], [-8.617725, 41.147145], [-8.617734, 41.147145], [-8.617824, 41.147127], [-8.617833, 41.146812], [-8.61786, 41.146704], [-8.617842, 41.146695], [-8.617833, 41.146677], [-8.617851, 41.146668], [-8.61768, 41.146128], [-8.617455, 41.145291], [-8.617257, 41.144886], [-8.616249, 41.145174], [-8.615844, 41.145372], [-8.615412, 41.14557], [-8.614161, 41.146002], [-8.613495, 41.145876], [-8.612748, 41.146065], [-8.612118, 41.146029], [-8.611587, 41.146065], [-8.611146, 41.146902], [-8.610984, 41.147649], [-8.610795, 41.148423], [-8.610606, 41.1489], [-8.610606, 41.148891], [-8.610552, 41.149008], [-8.610327, 41.14917], [-8.609319, 41.149188], [-8.608122, 41.14881], [-8.608077, 41.148864], [-8.608086, 41.148873], [-8.608095, 41.148855], [-8.608113, 41.148837], [-8.607636, 41.148684], [-8.607438, 41.14872], [-8.60742, 41.14881], [-8.607402, 41.148792], [-8.607411, 41.148756], [-8.607402, 41.148729], [-8.607402, 41.148711], [-8.607411, 41.148711], [-8.607429, 41.148711], [-8.607456, 41.148711], [-8.607492, 41.148729], [-8.607492, 41.148747], [-8.607474, 41.14854], [-8.607492, 41.148657], [-8.607501, 41.148738], [-8.607492, 41.148729], [-8.607492, 41.148711], [-8.607501, 41.148702], [-8.607501, 41.14872], [-8.60751, 41.148738]]",41.148738,-8.60751,27,D. João I,56
1.37e+18,B,,15.0,20000541,1372674356,A,"[[-8.585973, 41.148441], [-8.586036, 41.14854], [-8.586018, 41.148927], [-8.586153, 41.1489], [-8.586189, 41.148252], [-8.586882, 41.147676], [-8.586711, 41.147262], [-8.584722, 41.146632], [-8.584029, 41.14611], [-8.583093, 41.145219], [-8.581149, 41.144868], [-8.579394, 41.145858], [-8.578035, 41.144931], [-8.579484, 41.14413], [-8.581986, 41.143761], [-8.584776, 41.143644], [-8.587179, 41.142726], [-8.588979, 41.141043], [-8.591634, 41.140188], [-8.594595, 41.139945], [-8.597268, 41.140845], [-8.600004, 41.141934], [-8.603082, 41.141916], [-8.605881, 41.141718], [-8.608608, 41.141079], [-8.610228, 41.141034], [-8.603208, 41.151105], [-8.602506, 41.150979], [-8.613576, 41.141439], [-8.614584, 41.141079], [-8.615772, 41.140665], [-8.617311, 41.140953], [-8.618652, 41.141565], [-8.61966, 41.142195], [-8.621154, 41.14341], [-8.622738, 41.144193], [-8.624898, 41.144877], [-8.626554, 41.144841], [-8.627436, 41.144697], [-8.630001, 41.145156], [-8.63199, 41.14656], [-8.63379, 41.147496], [-8.634186, 41.14764], [-8.636418, 41.148207], [-8.638506, 41.148432], [-8.639433, 41.148693], [-8.642286, 41.148171], [-8.645058, 41.148333], [-8.647704, 41.148459], [-8.64873, 41.148171], [-8.650584, 41.148], [-8.65296, 41.148324], [-8.654292, 41.148531], [-8.656407, 41.147469], [-8.658369, 41.146839], [-8.660691, 41.147307], [-8.661132, 41.147451], [-8.662167, 41.147748], [-8.663715, 41.148018], [-8.665407, 41.148054], [-8.666784, 41.147406], [-8.668413, 41.147982], [-8.670276, 41.148747], [-8.67096, 41.148954], [-8.671509, 41.149071], [-8.673147, 41.149242], [-8.674596, 41.149404], [-8.675568, 41.149458], [-8.675748, 41.149656], [-8.675901, 41.150052], [-8.676045, 41.150277], [-8.676054, 41.150304], [-8.676099, 41.15034], [-8.676126, 41.150331], [-8.676135, 41.150349], [-8.676108, 41.150367], [-8.676117, 41.150376], [-8.676081, 41.150394]]",41.150394,-8.676081,45,Passeio Alegre,78
1.37e+18,B,,47.0,20000488,1372675818,A,"[[-8.654715, 41.173578], [-8.65503, 41.173137], [-8.654715, 41.172201], [-8.655975, 41.170797], [-8.655435, 41.170275], [-8.654751, 41.169987], [-8.654868, 41.170032], [-8.654958, 41.170068], [-8.654967, 41.170068], [-8.654985, 41.17005], [-8.654985, 41.170041], [-8.655012, 41.17005], [-8.655021, 41.170068], [-8.654931, 41.17005], [-8.653158, 41.169375], [-8.650386, 41.168943], [-8.648973, 41.169924], [-8.648037, 41.170617], [-8.647533, 41.170392], [-8.646615, 41.169645], [-8.645517, 41.16951], [-8.645076, 41.169393], [-8.643204, 41.16798], [-8.640648, 41.165919], [-8.637948, 41.164569], [-8.637192, 41.164515], [-8.637201, 41.164506], [-8.636877, 41.164443], [-8.635023, 41.16384], [-8.633223, 41.162967], [-8.632179, 41.162202], [-8.630046, 41.163192], [-8.627958, 41.163561], [-8.627625, 41.163534], [-8.627634, 41.163525], [-8.627535, 41.163516], [-8.625636, 41.163408], [-8.623728, 41.163237], [-8.621325, 41.162778], [-8.619111, 41.162607], [-8.61714, 41.162436], [-8.615412, 41.162247], [-8.613459, 41.162085], [-8.612856, 41.161914], [-8.612325, 41.16186], [-8.612028, 41.161824], [-8.611803, 41.161797], [-8.610651, 41.161671], [-8.609184, 41.161455], [-8.608275, 41.161239], [-8.606043, 41.160807], [-8.604594, 41.16042], [-8.604558, 41.160402], [-8.604567, 41.160402], [-8.604558, 41.160402], [-8.604216, 41.160321], [-8.602236, 41.159781], [-8.601867, 41.159718], [-8.601642, 41.159691], [-8.600859, 41.159421], [-8.598762, 41.158836], [-8.598897, 41.15736], [-8.599392, 41.155173], [-8.599671, 41.153409], [-8.599428, 41.153157], [-8.597862, 41.152716], [-8.597547, 41.152599], [-8.597529, 41.152581], [-8.596764, 41.152644], [-8.596197, 41.153499], [-8.595576, 41.154318], [-8.594766, 41.155137], [-8.593731, 41.154624], [-8.593596, 41.154705], [-8.593614, 41.154696], [-8.593623, 41.154678], [-8.593605, 41.154678], [-8.593452, 41.154714], [-8.593137, 41.155155]]",41.155155,-8.593137,2,Alameda,79
1.37e+18,C,,,20000235,1372674171,A,"[[-8.621019, 41.154039], [-8.62101, 41.155011], [-8.621019, 41.155128], [-8.620992, 41.155263], [-8.620965, 41.155776], [-8.620947, 41.155821], [-8.620902, 41.156046], [-8.620794, 41.156433], [-8.621505, 41.15745], [-8.62326, 41.158485], [-8.624043, 41.15916], [-8.622945, 41.159826], [-8.622261, 41.160366], [-8.62146, 41.160294], [-8.621046, 41.161167], [-8.620002, 41.161851], [-8.618499, 41.162481], [-8.616888, 41.162445], [-8.615799, 41.162328], [-8.614683, 41.162211], [-8.614485, 41.162193], [-8.614377, 41.162211], [-8.614287, 41.162184], [-8.612694, 41.161914], [-8.611875, 41.161842], [-8.611749, 41.161815], [-8.611659, 41.161725], [-8.610327, 41.161536], [-8.608284, 41.161077], [-8.607537, 41.161077], [-8.607375, 41.161572], [-8.606772, 41.162481], [-8.606412, 41.163264], [-8.606286, 41.164722], [-8.606466, 41.165865], [-8.606475, 41.167638], [-8.606187, 41.169339], [-8.604936, 41.170806], [-8.6049, 41.170824], [-8.6049, 41.170815], [-8.604486, 41.171373], [-8.604873, 41.172858], [-8.605701, 41.173371], [-8.605863, 41.173965], [-8.605827, 41.173947], [-8.605818, 41.173947], [-8.605818, 41.173956], [-8.605854, 41.173974]]",41.173974,-8.605854,1,Agra,48
1.37e+18,A,51672.0,,20000046,1372674821,A,"[[-8.665893, 41.147757], [-8.665857, 41.147766], [-8.665713, 41.147811], [-8.664309, 41.148018], [-8.662482, 41.147685], [-8.660637, 41.147199], [-8.658846, 41.146767], [-8.65737, 41.146929], [-8.65611, 41.147631], [-8.654418, 41.148423], [-8.654427, 41.148414], [-8.653536, 41.14836], [-8.653338, 41.148342], [-8.653167, 41.148567], [-8.652798, 41.149395], [-8.651907, 41.15025], [-8.650629, 41.150907], [-8.649441, 41.151645], [-8.649117, 41.152212], [-8.648487, 41.152932], [-8.648271, 41.153958], [-8.648289, 41.153985], [-8.64828, 41.153976], [-8.648289, 41.153967], [-8.64837, 41.154273], [-8.649135, 41.154327], [-8.650044, 41.154264], [-8.650368, 41.155218], [-8.65134, 41.156199], [-8.651988, 41.157243]]",41.157243,-8.651988,36,Lordelo,30
1.37e+18,B,,30.0,20000480,1372675168,A,"[[-8.627238, 41.152014], [-8.626734, 41.152104], [-8.625888, 41.151753], [-8.625807, 41.15025], [-8.625609, 41.149359], [-8.625537, 41.149269], [-8.625492, 41.148774], [-8.62452, 41.148324], [-8.623773, 41.147991], [-8.622846, 41.147811], [-8.622747, 41.147802], [-8.62272, 41.147793], [-8.622036, 41.147613], [-8.621046, 41.147406], [-8.62056, 41.147298], [-8.620524, 41.14728], [-8.620344, 41.146758], [-8.620236, 41.146362], [-8.620245, 41.146353], [-8.6202, 41.146254], [-8.619156, 41.146182], [-8.618346, 41.146308], [-8.617689, 41.146236], [-8.61741, 41.14521], [-8.616168, 41.145282], [-8.614638, 41.145903], [-8.614197, 41.146002], [-8.614062, 41.146029], [-8.613081, 41.145957], [-8.611668, 41.146146], [-8.611182, 41.146056], [-8.61102, 41.145606], [-8.610984, 41.145345], [-8.610975, 41.145327], [-8.610957, 41.145318], [-8.610939, 41.145309], [-8.610921, 41.145183], [-8.61075, 41.145498]]",41.145498,-8.61075,57,São Bento,38
1.37e+18,A,4875.0,,20000431,1372677215,A,"[[-8.610624, 41.157252], [-8.610219, 41.157198], [-8.610093, 41.157126], [-8.61003, 41.157063], [-8.610003, 41.157117], [-8.609157, 41.157441], [-8.608671, 41.158296], [-8.60787, 41.159412], [-8.607411, 41.160591], [-8.606421, 41.165397], [-8.606475, 41.167845], [-8.605881, 41.169771], [-8.605611, 41.170068], [-8.605593, 41.170068], [-8.605053, 41.170752], [-8.604342, 41.172408], [-8.606988, 41.172867], [-8.609598, 41.174163], [-8.613207, 41.174595], [-8.616528, 41.174091], [-8.620119, 41.173722], [-8.6238, 41.173335], [-8.62749, 41.172984], [-8.630955, 41.172318], [-8.633997, 41.17167], [-8.636895, 41.17086], [-8.639244, 41.169438], [-8.641809, 41.168331], [-8.643276, 41.168232], [-8.644833, 41.169483], [-8.647083, 41.171328], [-8.649612, 41.17338], [-8.651898, 41.175234], [-8.653689, 41.176764], [-8.654148, 41.177151], [-8.654283, 41.177259], [-8.654418, 41.177376], [-8.654598, 41.177529], [-8.65476, 41.177673], [-8.654877, 41.177772], [-8.654976, 41.177907], [-8.654967, 41.177979], [-8.656173, 41.178924], [-8.65728, 41.180139], [-8.658432, 41.179941], [-8.660412, 41.180157], [-8.66241, 41.180472], [-8.662968, 41.180616], [-8.663085, 41.180661], [-8.663301, 41.181507], [-8.663391, 41.181516], [-8.6634, 41.181525], [-8.663391, 41.181525], [-8.66331, 41.181039], [-8.664048, 41.180886]]",41.180886,-8.664048,31,H. Magalhães Lemos,55
1.37e+18,B,,23.0,20000047,1372674205,A,"[[-8.612559, 41.146011], [-8.612541, 41.146011], [-8.612532, 41.146011], [-8.611893, 41.146074], [-8.611362, 41.146074], [-8.6112, 41.146065], [-8.610903, 41.145714], [-8.610957, 41.145021], [-8.610579, 41.143689], [-8.609409, 41.143203], [-8.607393, 41.142519], [-8.60535, 41.142942], [-8.605314, 41.143338], [-8.605116, 41.143635], [-8.603937, 41.143698], [-8.602092, 41.142843], [-8.601732, 41.140998], [-8.601264, 41.138604], [-8.601408, 41.137524], [-8.602119, 41.136399], [-8.602389, 41.134536], [-8.600112, 41.133168], [-8.597358, 41.131827], [-8.597124, 41.130621], [-8.596152, 41.130405], [-8.59482, 41.130081], [-8.593641, 41.129496], [-8.59284, 41.128578], [-8.592201, 41.127462], [-8.592858, 41.127516], [-8.593371, 41.126976], [-8.59275, 41.126958]]",41.126958,-8.59275,15,Campanhã,32
1.37e+18,A,2002.0,,20000502,1372674787,A,"[[-8.641188, 41.160078], [-8.641152, 41.160051], [-8.641638, 41.160033], [-8.641638, 41.160051], [-8.641683, 41.160546], [-8.640603, 41.161536], [-8.639289, 41.16258], [-8.638767, 41.162913], [-8.637426, 41.163741], [-8.636769, 41.164146], [-8.636706, 41.164182], [-8.636688, 41.164173], [-8.636616, 41.164128], [-8.636562, 41.164128], [-8.637273, 41.164542], [-8.639946, 41.165388], [-8.642448, 41.167458], [-8.644923, 41.169564], [-8.647497, 41.171643], [-8.650098, 41.173758], [-8.652618, 41.175801], [-8.654076, 41.177115], [-8.654391, 41.177412], [-8.654787, 41.177709], [-8.654904, 41.178051], [-8.652924, 41.178852], [-8.652708, 41.180481], [-8.652942, 41.181642], [-8.653365, 41.18193], [-8.654364, 41.181768], [-8.654319, 41.180904], [-8.65431, 41.180895], [-8.65431, 41.180877]]",41.180877,-8.65431,47,Pereiró,33
1.37e+18,A,11943.0,,20000486,1372673172,A,"[[-8.588691, 41.149494], [-8.588673, 41.149503], [-8.588655, 41.149503], [-8.588601, 41.149512], [-8.588574, 41.149503], [-8.588574, 41.149494], [-8.588565, 41.149512], [-8.588637, 41.149431], [-8.588592, 41.149521], [-8.588556, 41.149539], [-8.588556, 41.149539], [-8.588565, 41.14953], [-8.58861, 41.149521], [-8.588601, 41.149566], [-8.588574, 41.149602], [-8.588547, 41.149566], [-8.588592, 41.149548], [-8.588601, 41.149539], [-8.588511, 41.149602], [-8.588583, 41.149539], [-8.588502, 41.149476], [-8.590149, 41.149926], [-8.592381, 41.150538], [-8.59302, 41.150691], [-8.593056, 41.150727], [-8.593065, 41.150718], [-8.593056, 41.1507], [-8.593497, 41.150853], [-8.594082, 41.150871], [-8.594415, 41.150709], [-8.596161, 41.149728], [-8.597871, 41.148666], [-8.597988, 41.148513], [-8.597952, 41.148513], [-8.598276, 41.148423], [-8.6004, 41.148657], [-8.602803, 41.149242], [-8.604711, 41.149638], [-8.605611, 41.149818], [-8.605638, 41.149773], [-8.60688, 41.150034], [-8.606907, 41.15007], [-8.607033, 41.150133], [-8.607015, 41.150664], [-8.606853, 41.150889], [-8.60661, 41.151438], [-8.606367, 41.15151], [-8.606277, 41.151555], [-8.606295, 41.151564], [-8.606349, 41.151528], [-8.606349, 41.151519], [-8.60634, 41.151537], [-8.60634, 41.151546], [-8.606331, 41.151546], [-8.606331, 41.151546], [-8.60634, 41.151546], [-8.606313, 41.151555]]",41.151555,-8.606313,10,Bolhão,57
