level_0,Latitude,Longitude,PlaceID,PlaceName
1372671948620000138,41.135895,-8.536392,8,Azevedo
1372671957620000304,41.153004,-8.660475,37,Marechal
1372671958620000386,41.165181,-8.619732,51,Ramada Alta
1372671959620000107,41.148027,-8.623395,39,Maternidade
1372671995620000387,41.178564,-8.648892,46,Pereira de Melo
1372672000620000217,41.181138,-8.657675999999999,31,H. Magalhães Lemos
1372672002620000487,41.157378,-8.625960000000001,32,H. Militar
1372672009620000495,41.241537,-8.669349,31,H. Magalhães Lemos
1372672020620000331,41.155056,-8.613126,52,Républica
1372672034620000361,41.158161,-8.630289,54,Rotunda
1372672048620000617,41.1489,-8.585802000000001,15,Campanhã
1372672051620000189,41.236758,-8.669988,31,H. Magalhães Lemos
1372672055620000653,41.168889,-8.590581,24,Conde Ferreira
1372672058620000508,41.147226,-8.617968,25,Cordoaria
1372672061620000497,41.148846,-8.585658,15,Campanhã
1372672068620000285,41.171697,-8.618688,42,Nove de Abril
1372672070620000017,41.165937,-8.578961999999999,26,Corujeira
1372672090620000596,41.160105,-8.6598,37,Marechal
1372672096620000027,41.14755,-8.60931,27,D. João I
1372672101620000345,41.16087,-8.629353,21,Casa da Musica
1372672110620000423,41.160816,-8.641107,59,Tenente Valadim
1372672127620000047,41.147361,-8.62083,18,Carregal
1372672136620000144,41.15106,-8.600724000000001,61,Vinte e Quatro de Agosto
1372672149620000167,41.181129,-8.654292,47,Pereiró
1372672154620000680,41.140656,-8.635455,4,Alfândega
1372672167620000663,41.166828,-8.594136,56,Sá Carneiro
1372672171620000684,41.156172,-8.622927,39,Maternidade
1372672179620000671,41.15961,-8.675361,41,Nevogilde
1372672181620000562,41.207652,-8.5671,6,Areosa
1372672185620000094,41.237496,-8.670069,31,H. Magalhães Lemos
1372672193620000388,41.148801,-8.585892,15,Campanhã
1372672200620000005,41.138469,-8.63541,4,Alfândega
1372672201620000484,41.16474,-8.624763,20,Carvalhido
1372672220620000687,41.14598400000001,-8.610777,57,São Bento
1372672222620000429,41.153166,-8.670555,40,Mercado da Foz
1372672230620000611,41.149908,-8.619561000000001,18,Carregal
1372672238620000360,41.148774,-8.610804,14,Câmara
1372672248620000001,41.159016,-8.624222999999999,32,H. Militar
1372672255620000380,41.154984000000006,-8.613144,52,Républica
1372672257620000086,41.14719,-8.622486,18,Carregal
1372672264620000579,41.16591,-8.593911,56,Sá Carneiro
1372672271620000615,41.163975,-8.601606,58,Terço
1372672274620000014,41.146623,-8.541027,8,Azevedo
1372672285620000136,41.189562,-8.576847,6,Areosa
1372672292620000171,41.179509,-8.609264999999999,1,Agra
1372672295620000398,41.149872,-8.660196000000001,43,Ouro
1372672303620000576,41.182596,-8.604161999999999,33,H. São João
1372672306620000682,41.237379,-8.670258,31,H. Magalhães Lemos
1372672309620000004,41.168529,-8.603514,58,Terço
1372672312620000152,41.159655,-8.599428,38,Marquês
1372672328620000261,41.145408,-8.611011,57,São Bento
1372672373620000565,41.179536,-8.585595,6,Areosa
1372672373620000595,41.160429,-8.62191,51,Ramada Alta
1372672379620000464,41.16033,-8.58375,28,Dragão
1372672380620000206,41.157387,-8.625321000000001,32,H. Militar
1372672416620000092,41.238054,-8.670375,31,H. Magalhães Lemos
1372672419620000254,41.15934,-8.600877,38,Marquês
1372672420620000129,41.193954,-8.656425,47,Pereiró
1372672422620000460,41.148702,-8.612001,14,Câmara
1372672432620000140,41.181075,-8.65431,47,Pereiró
1372672434620000051,41.140575,-8.636004,4,Alfândega
1372672434620000473,41.176989,-8.571015,55,São Roque
1372672444620000321,41.129532,-8.606223,9,Batalha
1372672444620000676,41.157324,-8.609445,63,Santa Maria
1372672446620000328,41.153931,-8.596152,2,Alameda
1372672450620000549,41.164074,-8.620686,51,Ramada Alta
1372672469620000267,41.148783,-8.585676,15,Campanhã
1372672480620000443,41.159124,-8.628831,13,Brasília
1372672486620000053,41.157846,-8.630361,54,Rotunda
1372672487620000431,41.150799,-8.622945,39,Maternidade
1372672508620000315,41.160897,-8.639514,59,Tenente Valadim
1372672511620000077,41.152536,-8.630828999999999,12,Bom Sucesso
1372672533620000120,41.175675,-8.668061999999999,31,H. Magalhães Lemos
1372672539620000516,41.237433,-8.669754,31,H. Magalhães Lemos
1372672541620000239,41.14431,-8.605458,9,Batalha
1372672590620000675,41.237037,-8.669898,31,H. Magalhães Lemos
1372672593620000571,41.140593,-8.635896,4,Alfândega
1372672619620000376,41.149503,-8.604549,10,Bolhão
1372672628620000356,41.161464,-8.615547,51,Ramada Alta
1372672642620000314,41.180949,-8.654256,47,Pereiró
1372672647620000667,41.160807,-8.632962,21,Casa da Musica
1372672653620000126,41.162202,-8.615331,51,Ramada Alta
1372672664620000268,41.208831,-8.576027999999999,6,Areosa
1372672672620000623,41.208768,-8.576027999999999,6,Areosa
1372672674620000686,41.14728,-8.615763000000001,25,Cordoaria
1372672694620000598,41.148873,-8.585622,15,Campanhã
1372672700620000075,41.193918,-8.573949,6,Areosa
1372672726620000602,41.15115,-8.609454,60,Trindade
1372672729620000207,41.237541,-8.670024,31,H. Magalhães Lemos
1372672758620000669,41.161329,-8.657082,37,Marechal
1372672764620000058,41.140566,-8.615889,34,Infante
1372672765620000347,41.176161,-8.65737,47,Pereiró
1372672771620000633,41.172723,-8.610650999999999,42,Nove de Abril
1372672772620000674,41.147496,-8.608788,27,D. João I
1372672775620000521,41.167548,-8.609508,11,Bom Pastor
1372672782620000632,41.152644,-8.630595,12,Bom Sucesso
1372672806620000192,41.140359,-8.613045,53,Ribeira
1372672809620000492,41.237397,-8.670167999999999,31,H. Magalhães Lemos
1372672820620000398,41.16285900000001,-8.638857000000002,59,Tenente Valadim
1372672849620000681,41.149962,-8.619129,18,Carregal
1372672869620000448,41.177898,-8.575479,6,Areosa
1372672878620000036,41.148819,-8.648991,43,Ouro
1372672887620000076,41.151186,-8.612109,60,Trindade
1372672888620000329,41.14598400000001,-8.612505,23,Clérigos
1372672910620000697,41.181786,-8.651277,46,Pereira de Melo
1372672917620000017,41.183019,-8.600913,33,H. São João
1372672920620000137,41.18274,-8.603919,33,H. São João
1372672934620000251,41.152077,-8.675991,40,Mercado da Foz
1372672949620000108,41.153166,-8.632341,12,Bom Sucesso
1372672951620000310,41.160969,-8.621046,51,Ramada Alta
1372672954620000151,41.155236,-8.628722999999999,12,Bom Sucesso
1372672958620000163,41.153517,-8.607069000000001,19,Carvalheiras
1372672973620000108,41.164893,-8.589213,56,Sá Carneiro
1372673017620000432,41.152293,-8.665083000000001,40,Mercado da Foz
1372673027620000451,41.159385,-8.591724000000001,56,Sá Carneiro
1372673085620000421,41.151663,-8.609508,60,Trindade
1372673132620000186,41.157126,-8.630001,54,Rotunda
1372673145620000432,41.236263,-8.669483999999999,31,H. Magalhães Lemos
1372673166620000229,41.169339,-8.635292999999999,29,Francos
1372673172620000486,41.151555,-8.606313,10,Bolhão
1372673179620000470,41.155479,-8.66349,37,Marechal
1372673182620000450,41.165928,-8.64981,35,Lago
1372673205620000406,41.174172,-8.577513,6,Areosa
1372673221620000131,41.145831,-8.517843,8,Azevedo
1372673221620000303,41.147262,-8.617365,25,Cordoaria
1372673229620000648,41.156631,-8.55936,8,Azevedo
1372673243620000146,41.264532,-8.623305,5,Amial
1372673247620000688,41.230197,-8.547930000000001,6,Areosa
1372673254620000602,41.144094,-8.607546000000001,9,Batalha
1372673261620000589,41.166297,-8.650323,35,Lago
1372673266620000045,41.237703,-8.670321000000001,31,H. Magalhães Lemos
1372673274620000101,41.138046,-8.639361,43,Ouro
1372673297620000247,41.162301,-8.649936,35,Lago
1372673297620000607,41.18256,-8.599401,33,H. São João
1372673303620000305,41.147262,-8.622414,18,Carregal
1372673305620000540,41.148747,-8.625834,44,Palácio
1372673326620000668,41.15371500000001,-8.662068,37,Marechal
1372673332620000180,41.148333,-8.585946,15,Campanhã
1372673358620000359,41.156892,-8.681643,40,Mercado da Foz
1372673361620000038,41.156955,-8.681742,40,Mercado da Foz
1372673366620000296,41.142231,-8.619867,4,Alfândega
1372673370620000324,41.153661,-8.588205,2,Alameda
1372673430620000258,41.151321,-8.606592,10,Bolhão
1372673432620000488,41.14881,-8.616069,18,Carregal
1372673449620000424,41.149062,-8.60796,27,D. João I
1372673489620000195,41.11173,-8.604549,9,Batalha
1372673494620000434,41.172066,-8.638533,29,Francos
1372673494620000605,41.17239,-8.68329,22,Castelo do Queijo
1372673514620000662,41.147667,-8.622063,18,Carregal
1372673518620000517,41.16807,-8.639973,29,Francos
1372673521620000640,41.161131,-8.61156,63,Santa Maria
1372673523620000105,41.121261,-8.60166,9,Batalha
1372673535620000311,41.151015,-8.606753999999999,10,Bolhão
1372673540620000036,41.145291,-8.610795,57,São Bento
1372673543620000598,41.14287,-8.611704,57,São Bento
1372673569620000499,41.165955,-8.600679,58,Terço
1372673570620000118,41.147433,-8.603883,9,Batalha
1372673579620000588,41.158404,-8.630235,54,Rotunda
1372673581620000054,41.165262,-8.653302,35,Lago
1372673591620000190,41.16303900000001,-8.664219000000001,37,Marechal
1372673608620000372,41.174154,-8.613882,42,Nove de Abril
1372673621620000446,41.215257,-8.674974,31,H. Magalhães Lemos
1372673625620000286,41.175009,-8.619588,16,Campismo
1372673642620000619,41.169789,-8.607564,42,Nove de Abril
1372673646620000681,41.182614,-8.60409,33,H. São João
1372673659620000257,41.172399,-8.651988000000001,47,Pereiró
1372673673620000410,41.15754,-8.604675,38,Marquês
1372673676620000109,41.162769,-8.610759,63,Santa Maria
1372673686620000625,41.16835800000001,-8.652987,35,Lago
1372673687620000242,41.156199,-8.592336,2,Alameda
1372673694620000578,41.163687,-8.647002,35,Lago
1372673696620000678,41.146713,-8.625357000000001,44,Palácio
1372673698620000542,41.142942,-8.616483,34,Infante
1372673701620000326,41.160375,-8.643627,7,Av. Boavista
1372673712620000239,41.237478,-8.670024,31,H. Magalhães Lemos
1372673716620000561,41.166369,-8.650359,35,Lago
1372673731620000289,41.162841,-8.624853,51,Ramada Alta
1372673732620000222,41.18589,-8.59797,33,H. São João
1372673738620000524,41.146992,-8.606574,9,Batalha
1372673753620000495,41.241294,-8.669295,31,H. Magalhães Lemos
1372673786620000397,41.160645,-8.609760000000001,63,Santa Maria
1372673796620000387,41.182632,-8.604135000000001,33,H. São João
1372673802620000664,41.165874,-8.588835000000001,24,Conde Ferreira
1372673813620000197,41.147199,-8.617842,25,Cordoaria
1372673842620000272,41.148,-8.616033,25,Cordoaria
1372673885620000338,41.146596,-8.603829,9,Batalha
1372673911620000472,41.14485,-8.582067,15,Campanhã
1372673912620000142,41.141322,-8.616735,34,Infante
1372673913620000618,41.170797,-8.54928,55,São Roque
1372673946620000215,41.17095,-8.625969,50,Prelada
1372673946620000320,41.145075,-8.616411,25,Cordoaria
1372673956620000089,41.148927,-8.58582,15,Campanhã
1372673965620000031,41.148324,-8.608005,27,D. João I
1372673970620000616,41.205627,-8.541008999999999,6,Areosa
1372673997620000008,41.147595,-8.620236,18,Carregal
1372674016620000235,41.145642,-8.607078,9,Batalha
1372674017620000377,41.157414,-8.68095,40,Mercado da Foz
1372674031620000114,41.15853,-8.592444,2,Alameda
1372674048620000651,41.148747,-8.62605,44,Palácio
1372674049620000331,41.1615,-8.610237,63,Santa Maria
1372674062620000230,41.148558,-8.607978,27,D. João I
1372674065620000687,41.23764,-8.669682,31,H. Magalhães Lemos
1372674083620000443,41.144148,-8.646831,43,Ouro
1372674084620000495,41.123106,-8.613666,53,Ribeira
1372674086620000137,41.172732,-8.611803,42,Nove de Abril
1372674090620000421,41.147622,-8.621946000000001,18,Carregal
1372674096620000297,41.144472,-8.606097,9,Batalha
1372674099620000352,41.237082,-8.670123,31,H. Magalhães Lemos
1372674107620000436,41.158431,-8.682948,41,Nevogilde
1372674120620000099,41.150736,-8.60679,10,Bolhão
1372674124620000027,41.145966,-8.614017,23,Clérigos
1372674128620000156,41.151051,-8.589816,15,Campanhã
1372674135620000633,41.18427,-8.585784,6,Areosa
1372674136620000381,41.180868,-8.654337,47,Pereiró
1372674137620000669,41.152608,-8.677233,40,Mercado da Foz
1372674153620000100,41.165451,-8.649189,35,Lago
1372674156620000432,41.158899,-8.6301,54,Rotunda
1372674158620000055,41.162796,-8.667639,41,Nevogilde
1372674159620000494,41.163741,-8.637317999999999,17,Carcereira
1372674171620000235,41.173974,-8.605853999999999,1,Agra
1372674172620000161,41.15925900000001,-8.637542999999999,59,Tenente Valadim
1372674177620000042,41.152086,-8.647497,36,Lordelo
1372674195620000521,41.167215,-8.570322,55,São Roque
1372674205620000021,41.202972,-8.547219,6,Areosa
1372674205620000047,41.126958,-8.59275,15,Campanhã
1372674228620000246,41.15408400000001,-8.631963,12,Bom Sucesso
1372674252620000269,41.148828,-8.585874,15,Campanhã
1372674259620000571,41.15709,-8.612874,52,Républica
1372674262620000463,41.149422,-8.624682,44,Palácio
1372674264620000611,41.151555,-8.609445,60,Trindade
1372674281620000376,41.160294,-8.609463,63,Santa Maria
1372674284620000153,41.143518,-8.603505,9,Batalha
1372674285620000006,41.15080800000001,-8.6229,39,Maternidade
1372674319620000487,41.198814,-8.636013,29,Francos
1372674326620000557,41.174649,-8.655867,47,Pereiró
1372674340620000603,41.162391,-8.649882,35,Lago
1372674356620000541,41.150394,-8.676081,45,Passeio Alegre
1372674417620000508,41.156838,-8.628336000000001,13,Brasília
1372674428620000314,41.164137,-8.620641,51,Ramada Alta
1372674439620000178,41.158854,-8.628777000000001,13,Brasília
1372674468620000658,41.147109,-8.616303,25,Cordoaria
1372674489620000450,41.185575,-8.679861,31,H. Magalhães Lemos
1372674506620000684,41.156244,-8.624097,32,H. Militar
1372674511620000330,41.160978,-8.630163,21,Casa da Musica
1372674529620000542,41.155677,-8.620892999999999,51,Ramada Alta
1372674553620000488,41.169708,-8.651088,35,Lago
1372674559620000242,41.149728,-8.596242,61,Vinte e Quatro de Agosto
1372674585620000152,41.237172,-8.669943,31,H. Magalhães Lemos
1372674597620000186,41.162481,-8.615492999999999,51,Ramada Alta
1372674619620000304,41.161257,-8.609886,63,Santa Maria
1372674625620000356,41.167665,-8.569008,55,São Roque
1372674632620000077,41.151528000000006,-8.61786,18,Carregal
1372674632620000667,41.119137,-8.622549000000001,4,Alfândega
1372674636620000226,41.237748,-8.670339,31,H. Magalhães Lemos
1372674637620000672,41.165964,-8.631441,17,Carcereira
1372674650620000326,41.162391,-8.667197999999999,3,Aldoar
1372674668620000525,41.143986,-8.556777,8,Azevedo
1372674671620000196,41.210856,-8.560872,6,Areosa
1372674716620000022,41.164686,-8.614836,11,Bom Pastor
1372674753620000458,41.160258,-8.609904,63,Santa Maria
1372674787620000502,41.180877,-8.65431,47,Pereiró
1372674790620000349,41.17041,-8.655561,47,Pereiró
1372674792620000108,41.149584,-8.613999,14,Câmara
1372674821620000046,41.157243,-8.651988000000001,36,Lordelo
1372674825620000113,41.146452,-8.611461,57,São Bento
1372674854620000021,41.159538,-8.59923,38,Marquês
1372674857620000036,41.161851,-8.600274,58,Terço
1372674909620000245,41.174235,-8.617958999999999,42,Nove de Abril
1372674928620000686,41.148837,-8.585622,15,Campanhã
1372674934620000138,41.14422,-8.605250999999999,9,Batalha
1372674938620000310,41.187141,-8.532233999999999,6,Areosa
1372674960620000600,41.177097,-8.624358,16,Campismo
1372674963620000380,41.144454,-8.605881,9,Batalha
1372674990620000518,41.180904,-8.654292,47,Pereiró
1372674998620000058,41.160969,-8.597007000000001,56,Sá Carneiro
1372675031620000305,41.137434000000006,-8.59635,61,Vinte e Quatro de Agosto
1372675035620000188,41.178114,-8.585559,6,Areosa
1372675062620000251,41.171715,-8.659403999999999,47,Pereiró
1372675084620000392,41.145876,-8.614422,23,Clérigos
1372675085620000179,41.156388,-8.6202,51,Ramada Alta
1372675106620000668,41.152725,-8.616078,52,Républica
1372675117620000671,41.146866,-8.608932000000001,27,D. João I
1372675147620000123,41.155821,-8.65944,37,Marechal
1372675159620000163,41.14881,-8.585622,15,Campanhã
1372675168620000480,41.145498,-8.61075,57,São Bento
1372675170620000126,41.146083,-8.611416,57,São Bento
1372675171620000294,41.136687,-8.607321,9,Batalha
1372675173620000549,41.182776,-8.603900999999999,33,H. São João
1372675188620000454,41.153319,-8.608014,19,Carvalheiras
1372675194620000057,41.18778,-8.698869,22,Castelo do Queijo
1372675200620000384,41.145453,-8.610705000000001,57,São Bento
1372675226620000074,41.14980900000001,-8.605827,10,Bolhão
1372675271620000607,41.224905,-8.606277,5,Amial
1372675278620000521,41.148747,-8.585658,15,Campanhã
1372675292620000131,41.157801,-8.571555,55,São Roque
1372675293620000171,41.2164,-8.556633,6,Areosa
1372675335620000007,41.161914,-8.612568,63,Santa Maria
1372675335620000451,41.142744,-8.574759,8,Azevedo
1372675340620000198,41.162814,-8.591544,56,Sá Carneiro
1372675341620000076,41.157135,-8.666675999999999,40,Mercado da Foz
1372675346620000199,41.158773,-8.627292,32,H. Militar
1372675357620000398,41.140926,-8.61507,34,Infante
1372675366620000347,41.148423,-8.606187,10,Bolhão
1372675372620000151,41.161986,-8.577675,26,Corujeira
1372675377620000423,41.151879,-8.609724,60,Trindade
1372675379620000101,41.18085900000001,-8.654238000000001,47,Pereiró
1372675398620000504,41.159169,-8.620244999999999,51,Ramada Alta
1372675407620000012,41.15871,-8.680734,41,Nevogilde
1372675449620000156,41.13693,-8.617716,34,Infante
1372675530620000256,41.158656,-8.633889,54,Rotunda
1372675536620000307,41.146479,-8.611191,57,São Bento
1372675543620000676,41.148369,-8.607987,27,D. João I
1372675546620000085,41.236461,-8.669799000000001,31,H. Magalhães Lemos
1372675581620000658,41.149593,-8.620847999999999,18,Carregal
1372675597620000303,41.1399,-8.556327,8,Azevedo
1372675610620000324,41.147451,-8.60175,61,Vinte e Quatro de Agosto
1372675613620000055,41.151105,-8.602587,61,Vinte e Quatro de Agosto
1372675613620000177,41.159988,-8.62434,51,Ramada Alta
1372675633620000166,41.194305,-8.569161,6,Areosa
1372675655620000596,41.180868,-8.654301,47,Pereiró
1372675657620000621,41.160312,-8.609769,63,Santa Maria
1372675684620000338,41.159394,-8.63739,59,Tenente Valadim
1372675716620000311,41.154507,-8.642259,7,Av. Boavista
1372675716620000529,41.148648,-8.585613,15,Campanhã
1372675730620000431,41.160456,-8.611461,63,Santa Maria
1372675731620000245,41.149692,-8.611101,14,Câmara
1372675737620000159,41.148738,-8.607510000000001,27,D. João I
1372675737620000634,41.15691,-8.666514,40,Mercado da Foz
1372675740620000022,41.146236,-8.6112,57,São Bento
1372675747620000903,41.181786,-8.651223,46,Pereira de Melo
1372675760620000468,41.18499,-8.596908,33,H. São João
1372675763620000341,41.183694,-8.602299,33,H. São João
1372675818620000488,41.155155,-8.593136999999999,2,Alameda
1372675822620000421,41.156037,-8.655003,36,Lordelo
1372675830620000632,41.173785,-8.647983,46,Pereira de Melo
1372675842620000051,41.138235,-8.611083,53,Ribeira
1372675853620000557,41.170959,-8.628291,50,Prelada
1372675872620000653,41.156334,-8.626176,32,H. Militar
1372675900620000598,41.157126,-8.576532,26,Corujeira
1372675981620000391,41.14908,-8.610308999999999,14,Câmara
1372676014620000561,41.136885,-8.618985,34,Infante
1372676062620000330,41.171625,-8.642169,48,Pinto de Azevedo
1372676075620000360,41.171643,-8.628624,50,Prelada
1372676097620000674,41.145588,-8.610696,57,São Bento
1372676103620000304,41.148306,-8.614296000000001,23,Clérigos
1372676125620000030,41.150934,-8.625969,44,Palácio
1372676142620000579,41.165433,-8.605808999999999,58,Terço
1372676148620000042,41.15106,-8.606547,10,Bolhão
1372676157620000001,41.174712,-8.565732,55,São Roque
1372676171620000295,41.166135,-8.588519999999999,24,Conde Ferreira
1372676182620000663,41.137569,-8.6175,34,Infante
1372676188620000432,41.154327,-8.650017,36,Lordelo
1372676203620000662,41.145336,-8.610795,57,São Bento
1372676204620000388,41.134491,-8.608338,9,Batalha
1372676205620000467,41.148216,-8.607924,27,D. João I
1372676225620000308,41.156586,-8.628174000000001,13,Brasília
1372676242620000669,41.153031,-8.624178,39,Maternidade
1372676253620000267,41.15988,-8.609760000000001,63,Santa Maria
1372676289620000492,41.180508,-8.682624,22,Castelo do Queijo
1372676295620000233,41.145786,-8.610705000000001,57,São Bento
1372676346620000242,41.16177,-8.609562,63,Santa Maria
1372676346620000508,41.158854,-8.637192,59,Tenente Valadim
1372676351620000286,41.16699000000001,-8.606403,11,Bom Pastor
1372676387620000675,41.158404,-8.63316,54,Rotunda
1372676396620000129,41.144508,-8.606034,9,Batalha
1372676449620000410,41.166117,-8.625005999999999,20,Carvalhido
1372676476620000189,41.161653,-8.647848,35,Lago
1372676519620000272,41.155785,-8.626941,32,H. Militar
1372676526620000499,41.180535,-8.579619000000001,6,Areosa
1372676529620000156,41.137614,-8.617365,34,Infante
1372676536620000215,41.156199,-8.624025,32,H. Militar
1372676543620000199,41.151177,-8.619345,18,Carregal
1372676545620000258,41.147694,-8.608491,27,D. João I
1372676553620000068,41.147253000000006,-8.622477,18,Carregal
1372676563620000089,41.16375900000001,-8.664588,3,Aldoar
1372676566620000678,41.15691,-8.628912,13,Brasília
1372676574620000619,41.16549600000001,-8.598933,58,Terço
1372676576620000901,41.12955,-8.620146,34,Infante
1372676579620000285,41.158566,-8.630091,54,Rotunda
1372676591620000192,41.160438,-8.609661000000001,63,Santa Maria
1372676608620000481,41.124402,-8.60571,9,Batalha
1372676619620000326,41.146209000000006,-8.617653,25,Cordoaria
1372676644620000465,41.148765,-8.584236,15,Campanhã
1372676664620000680,41.187528,-8.699148,22,Castelo do Queijo
1372676737620000118,41.165289,-8.588780999999999,24,Conde Ferreira
1372676738620000195,41.187789,-8.699003999999999,22,Castelo do Queijo
1372676791620000372,41.237523,-8.670195,31,H. Magalhães Lemos
1372676843620000120,41.161869,-8.612091,63,Santa Maria
1372676844620000013,41.147604,-8.622108,18,Carregal
1372676926620000349,41.176224,-8.587449000000001,24,Conde Ferreira
1372676947620000137,41.159133,-8.636229,59,Tenente Valadim
1372677013620000207,41.177466,-8.663517,31,H. Magalhães Lemos
1372677038620000514,41.148576,-8.625249,44,Palácio
1372677107620000329,41.160141,-8.642151,7,Av. Boavista
1372677137620000093,41.165325,-8.588861999999999,24,Conde Ferreira
1372677151620000448,41.14998,-8.607285000000001,10,Bolhão
1372677157620000387,41.150376,-8.627373,30,Galiza
1372677171620000229,41.148693,-8.607951,27,D. João I
1372677175620000667,41.140305,-8.636103,4,Alfândega
1372677178620000345,41.148954,-8.656695,43,Ouro
1372677187620000136,41.17779,-8.622225,16,Campismo
1372677192620000446,41.147838,-8.607708,27,D. João I
1372677195620000131,41.15736,-8.643222,7,Av. Boavista
1372677215620000431,41.180886,-8.664048,31,H. Magalhães Lemos
1372677238620000261,41.125491,-8.605305,9,Batalha
1372677240620000497,41.149188,-8.593623,61,Vinte e Quatro de Agosto
1372677241620000295,41.175225,-8.586126,24,Conde Ferreira
1372677264620000126,41.178384,-8.578908,6,Areosa
1372677297620000588,41.162877,-8.592597,56,Sá Carneiro
1372677306620000617,41.147622,-8.620191,18,Carregal
1372677320620000206,41.22841500000001,-8.668512,31,H. Magalhães Lemos
1372677325620000674,41.147406,-8.602308,61,Vinte e Quatro de Agosto
1372677386620000314,41.157252,-8.624232000000001,32,H. Militar
1372677456620000623,41.155641,-8.620209,51,Ramada Alta
1372677491620000620,41.168376,-8.582031,28,Dragão
1372677492620000454,41.149008,-8.660267999999999,43,Ouro
1372677495620000352,41.1525,-8.634780000000001,12,Bom Sucesso
1372677607620000074,41.167089,-8.579853,26,Corujeira
1372677620620000571,41.186943,-8.575209,6,Areosa
1372677667620000434,41.161968,-8.65287,37,Marechal
1372677674620000014,41.159862,-8.641242,7,Av. Boavista
1372677723620000547,41.185494,-8.643141,62,Viso
1372677756620000657,41.174532,-8.575497,6,Areosa
1372677781620000256,41.173074,-8.667405,3,Aldoar
1372677784620000672,41.165442,-8.674542,41,Nevogilde
1372677817620000075,41.236983,-8.669475,31,H. Magalhães Lemos
1372677817620000621,41.155245,-8.599347,61,Vinte e Quatro de Agosto
1372677821620000142,41.147937,-8.610903,27,D. João I
1372677832620000452,41.152824,-8.668629,40,Mercado da Foz
1372677884620000092,41.164956,-8.600724000000001,58,Terço
1372677899620000230,41.14431,-8.622288000000001,4,Alfândega
1372677920620000465,41.148729,-8.584218,15,Campanhã
1372677928620000267,41.147001,-8.620209,18,Carregal
1372677936620000470,41.148747,-8.584209,15,Campanhã
1372677957620000123,41.179554,-8.601498,49,Pólo Universitário
1372678017620000384,41.160582,-8.610759,63,Santa Maria
1372678035620000682,41.150385,-8.627166,30,Galiza
1372678072620000307,41.157738,-8.62776,32,H. Militar
1372678082620000198,41.152878,-8.648541,36,Lordelo
1372678085620000179,41.162949,-8.592003,56,Sá Carneiro
1372678144620000653,41.149467,-8.604549,10,Bolhão
1372678244620000488,41.149161,-8.587332,15,Campanhã
1372678261620000235,41.16617100000001,-8.597448,56,Sá Carneiro
1372678270620000046,41.175378,-8.599824,49,Pólo Universitário
1372678277620000480,41.153409,-8.607222,19,Carvalheiras
1372678335620000486,41.153976,-8.650008,36,Lordelo
1372678351620000027,41.154498,-8.630828999999999,12,Bom Sucesso
1372678358620000138,41.1489,-8.58564,15,Campanhã
1372678394620000015,41.16308400000001,-8.63928,59,Tenente Valadim
1372678402620000607,41.145543,-8.60715,9,Batalha
1372678420620000484,41.170635,-8.620146,50,Prelada
1372678521620000146,41.157081,-8.612910000000001,52,Républica
1372678524620000288,41.155722,-8.622972,39,Maternidade
1372678550620000570,41.159448,-8.639577000000001,59,Tenente Valadim
1372678592620000634,41.181813,-8.651214,46,Pereira de Melo
1372678603620000360,41.146911,-8.61777,25,Cordoaria
1372678609620000192,41.156136,-8.620766999999999,51,Ramada Alta
1372678610620000345,41.157018,-8.612946,52,Républica
1372678687620000640,41.179608,-8.60202,49,Pólo Universitário
1372678700620000031,41.155677,-8.611929,52,Républica
1372678733620000494,41.146983,-8.606547,9,Batalha
1372678737620000424,41.154714,-8.630828999999999,12,Bom Sucesso
1372678747620000140,41.14764,-8.609382,27,D. João I
1372678753620000304,41.152266,-8.599779,61,Vinte e Quatro de Agosto
1372678754620000435,41.157378,-8.625195,32,H. Militar
1372678770620000055,41.161428,-8.640513,59,Tenente Valadim
1372678791620000080,41.15085300000001,-8.594118,61,Vinte e Quatro de Agosto
1372678810620000116,41.161284,-8.639127,59,Tenente Valadim
1372678851620000190,41.237451,-8.670177,31,H. Magalhães Lemos
1372678877620000492,41.165433,-8.629902000000001,17,Carcereira
1372678881620000508,41.157144,-8.628381,13,Brasília
1372678912620000022,41.171805,-8.587683,24,Conde Ferreira
1372678976620000137,41.167485,-8.623332000000001,20,Carvalhido
1372678979620000006,41.14899000000001,-8.607933000000001,27,D. João I
1372678992620000451,41.148333,-8.669412,45,Passeio Alegre
1372679022620000617,41.161104,-8.664003,37,Marechal
1372679058620000324,41.159196,-8.643564,7,Av. Boavista
1372679064620000688,41.159124,-8.628903,21,Casa da Musica
1372679070620000600,41.210739,-8.60859,5,Amial
1372679074620000114,41.16663,-8.611578,11,Bom Pastor
1372679190620000267,41.14680300000001,-8.619957000000001,18,Carregal
1372679203620000215,41.148369,-8.598888,61,Vinte e Quatro de Agosto
1372679307620000195,41.147694,-8.666001,45,Passeio Alegre
1372679347620000256,41.180769,-8.582904,6,Areosa
1372679351620000038,41.148936,-8.612019,14,Câmara
1372679358620000068,41.163462,-8.624772,20,Carvalhido
1372679360620000356,41.148189,-8.597961,61,Vinte e Quatro de Agosto
1372679361620000664,41.160294,-8.609103,63,Santa Maria
1372679366620000403,41.158593,-8.579844,26,Corujeira
1372679381620000140,41.134014,-8.614179,53,Ribeira
1372679382620000588,41.154948,-8.63037,12,Bom Sucesso
1372679397620000074,41.148846,-8.625384,44,Palácio
